Date,spot,vol,rate
12/18/2017,268.2,7.253,1.227754712
12/19/2017,267.17,7.763125,1.215021372
12/20/2017,267.03,7.3705,1.207646012
12/21/2017,267.58,7.3825,1.166978359
12/22/2017,267.51,7.608313,1.118600368
12/26/2017,267.19,7.965375,1.15156281
12/27/2017,267.32,8.173,1.156859398
12/28/2017,267.87,7.333,1.164439678
12/29/2017,266.86,7.308688,1.225216508
1/2/2018,268.77,7.065,1.212482333
1/3/2018,270.47,7.015375,1.268594503
1/4/2018,271.61,7.260813,1.255853295
1/5/2018,273.42,7.361,1.250645757
1/8/2018,273.92,7.5295,1.275990129
1/9/2018,274.54,7.991125,1.283562064
1/10/2018,274.12,7.842625,1.293991208
1/11/2018,276.12,7.819875,1.301564693
1/12/2018,277.92,8.410625,1.291223407
1/16/2018,276.97,10.41969,1.296255231
1/17/2018,279.61,9.327875,1.293991208
1/18/2018,279.14,9.588188,1.263471365
1/19/2018,280.41,8.7965,1.250645757
1/22/2018,282.69,8.959688,1.24552536
1/23/2018,283.29,9.178125,1.237867594
1/24/2018,283.18,9.637875,1.243198752
1/25/2018,283.3,9.804375,1.207606077
1/26/2018,286.58,9.471375,1.227795959
1/29/2018,284.68,11.66888,1.258218765
1/30/2018,281.76,12.25138,1.227713466
1/31/2018,281.9,11.83288,1.375269294
2/1/2018,281.58,11.4235,1.400616407
2/2/2018,275.45,14.25481,1.38521862
2/5/2018,263.93,28.36263,1.375010252
2/6/2018,269.13,21.46731,1.372419
2/7/2018,267.67,17.66888,1.329549551
2/8/2018,257.63,25.325,1.304103851
2/9/2018,261.5,22.70531,1.303964138
2/12/2018,265.34,18.0375,1.319151402
2/13/2018,266,17.78181,1.288639426
2/14/2018,269.59,14.9265,1.296531439
2/15/2018,273.03,14.19063,1.291406155
2/16/2018,273.11,13.82163,1.329307437
2/20/2018,271.4,14.96669,1.357185364
2/21/2018,270.05,15.91963,1.377808928
2/22/2018,270.4,14.00588,1.35997808
2/23/2018,274.71,12.069,1.357286215
2/26/2018,277.9,12.07731,1.34708035
2/27/2018,274.43,13.62719,1.354646921
2/28/2018,271.65,14.06081,1.492122889
3/1/2018,267.7,16.05719,1.4793607
3/2/2018,269.08,14.35969,1.481719971
3/5/2018,272.19,13.7345,1.48673892
3/6/2018,272.88,13.18719,1.501914501
3/7/2018,272.78,13.12688,1.563261271
3/8/2018,274.1,12.16181,1.553031802
3/9/2018,278.87,10.55819,1.547753692
3/12/2018,278.52,11.70781,1.565466881
3/13/2018,276.72,12.40181,1.608572006
3/14/2018,275.3,12.46738,1.700479388
3/15/2018,275,12.37963,1.685153365
3/16/2018,274.2,11.35769,1.690000892
3/19/2018,270.49,14.42913,1.687382936
3/20/2018,270.95,14.29913,1.682225108
3/21/2018,270.43,14.36663,1.697937608
3/22/2018,263.67,17.70869,1.669907928
3/23/2018,258.05,20.1743,1.664598107
3/26/2018,265.11,17.1856,1.684842229
3/27/2018,260.6,19.0113,1.656826258
3/28/2018,259.83,19.5472,1.626784563
3/29/2018,263.15,17.2262,1.6112535
4/2/2018,257.47,20.409,1.667061806
4/3/2018,260.77,18.6039,1.674604893
4/4/2018,263.56,17.7953,1.664901853
4/5/2018,265.64,16.2676,1.667366385
4/6/2018,259.72,18.4599,1.66713798
4/9/2018,261,18.7272,1.651822209
4/10/2018,265.15,17.9547,1.613651395
4/11/2018,263.76,17.2279,1.616620183
4/12/2018,265.93,15.7187,1.634334207
4/13/2018,265.15,14.5616,1.623954773
4/16/2018,267.33,13.3875,1.616262
4/17/2018,270.19,12.4468,1.633968
4/18/2018,270.39,12.1815,1.657278
4/19/2018,268.89,12.7193,1.644498
4/20/2018,266.61,13.7459,1.639195204
4/23/2018,266.57,13.5938,1.656901479
4/24/2018,262.98,15.6799,1.654286861
4/25/2018,263.63,15.3246,1.642031312
4/26/2018,266.31,14.1846,1.588601232
4/27/2018,266.56,12.8588,1.590933442
4/30/2018,264.51,13.2913,1.618802667
5/1/2018,264.98,13.3941,1.611111283
5/2/2018,263.2,13.7382,1.664901853
5/3/2018,262.62,13.4609,1.664825916
5/4/2018,266.02,12.1537,1.6569767
5/7/2018,266.92,12.3205,1.661982
5/8/2018,266.92,12.4262,1.661905885
5/9/2018,269.5,11.3538,1.685231209
5/10/2018,272.02,10.9472,1.664825916
5/11/2018,272.85,9.6647,1.649356246
5/14/2018,272.98,10.2176,1.659441948
5/15/2018,271.1,11.4509,1.644127607
5/16/2018,272.24,10.504,1.66744256
5/17/2018,272.01,10.3385,1.669907928
5/18/2018,271.33,10.2121,1.654436827
5/21/2018,273.37,9.8899,1.661981583
5/22/2018,272.61,9.9287,1.641588211
5/23/2018,273.36,9.2229,1.751308441
5/24/2018,272.8,9.1251,1.723270535
5/25/2018,272.15,9.342,1.674681664
5/29/2018,269.02,12.2427,1.684764504
5/30/2018,272.61,10.5911,1.748766
5/31/2018,270.94,10.6447,1.735976458
6/1/2018,273.6,9.596,1.720485449
6/4/2018,274.9,9.1349,1.740726948
6/5/2018,275.1,8.7582,1.755884647
6/6/2018,277.4,8.4307,1.797057748
6/7/2018,277.37,8.6545,1.769013524
6/8/2018,278.19,8.4376,1.761133909
6/11/2018,278.56,8.7931,1.791534424
6/12/2018,278.92,8.523,1.78890574
6/13/2018,278.03,9.4166,1.804683
6/14/2018,278.73,8.5322,1.784261
6/15/2018,277.13,8.7499,1.799244165
6/18/2018,276.56,9.2544,1.806777
6/19/2018,275.5,10.1435,1.814308643
6/20/2018,275.97,9.9003,1.837726474
6/21/2018,274.24,11.0413,1.84271729
6/22/2018,274.74,10.4183,1.81957078
6/25/2018,271,13.5362,1.768670678
6/26/2018,271.6,12.5573,1.740643859
6/27/2018,269.35,14.3565,1.769099355
6/28/2018,270.89,13.3334,1.746141672
6/29/2018,271.28,12.3557,1.743350029
7/2/2018,271.86,12.1451,1.84742558
7/3/2018,270.9,12.3258,1.898733735
7/5/2018,273.11,11.3679,1.84271729
7/6/2018,275.42,10.1412,1.80686605
7/9/2018,277.9,9.461,1.84742558
7/10/2018,278.9,9.5505,1.870195746
7/11/2018,276.86,10.047,1.875855088
7/12/2018,279.37,9.3785,1.878301
7/13/2018,279.59,8.8965,1.865305424
7/16/2018,279.34,9.5493,1.872833
7/17/2018,280.47,8.9663,1.882899
7/18/2018,281.06,8.8206,1.888565
7/19/2018,280,9.5562,1.870675
7/20/2018,279.68,9.1378,1.834815025
7/23/2018,280.2,9.0835,1.867751
7/24/2018,281.61,9.2276,1.867655754
7/25/2018,284.01,9.178,1.886023521
7/26/2018,283.34,9.026,1.880842328
7/27/2018,281.42,9.4241,1.875469565
7/30/2018,279.95,10.1639,1.888077
7/31/2018,281.33,10.0409,1.885439
8/1/2018,280.86,9.428,1.919071436
8/2/2018,282.39,8.9553,1.875759
8/3/2018,283.6,8.179,1.880551577
8/6/2018,284.64,8.196,1.890618
8/7/2018,285.58,8.1462,1.890519977
8/8/2018,285.46,8.1397,1.911444187
8/9/2018,285.07,8.2027,1.893551111
8/10/2018,283.16,9.1359,1.898338675
8/13/2018,282.1,10.3488,1.908403
8/14/2018,283.9,9.489,1.931169
8/15/2018,281.78,10.8671,1.939409
8/16/2018,284.06,9.6241,1.929137
8/17/2018,285.06,8.9621,1.928832
8/20/2018,285.67,8.9558,1.913485169
8/21/2018,286.34,8.9228,1.915925026
8/22/2018,286.17,8.7768,1.936866879
8/23/2018,285.79,8.6023,1.93168
8/24/2018,287.51,8.1684,1.928831697
8/27/2018,289.78,8.4138,1.933812
8/28/2018,289.92,8.6687,1.938791
8/29/2018,291.48,8.5698,1.954663
8/30/2018,290.3,9.2259,1.949474
8/31/2018,290.31,8.3399,1.92873
9/4/2018,289.81,9.3038,1.928628
9/5/2018,289.03,10.1385,1.992798
9/6/2018,288.16,10.2071,1.962184072
9/7/2018,287.6,9.9274,1.959326863
9/10/2018,288.1,9.6251,1.949058
9/11/2018,289.05,8.9405,1.951494
9/12/2018,289.12,8.8168,1.990256
9/13/2018,290.83,8.1775,1.997774
9/14/2018,290.88,7.8321,2.005071
9/17/2018,289.34,9.0546,1.997336745
9/18/2018,290.91,8.5807,2.004850626
9/19/2018,291.22,8.0858,2.025851727
9/20/2018,293.58,8.1788,2.013027906
9/21/2018,291.99,8.5494,2.025402069
9/24/2018,291.02,8.7908,2.040537357
9/25/2018,290.75,9.3004,2.050587416
9/26/2018,289.88,9.4802,2.107220173
9/27/2018,290.69,9.0668,2.094385624
9/28/2018,290.72,8.6768,2.106733561
10/1/2018,291.73,8.811,2.116778135
10/2/2018,291.56,9.1365,2.124278545
10/3/2018,291.72,9.1317,2.142821789
10/4/2018,289.44,10.6509,2.15032506
10/5/2018,287.82,11.9103,2.147276163
10/8/2018,287.82,12.9307,2.147276163
10/9/2018,287.4,13.3219,2.152232647
10/10/2018,278.3,18.8042,2.147907972
10/11/2018,272.17,20.2525,2.127440214
10/12/2018,275.95,17.6091,2.119443178
10/15/2018,274.4,17.7826,2.139651775
10/16/2018,280.4,14.4929,2.14969182
10/17/2018,280.45,14.2736,2.191142321
10/18/2018,276.4,16.5279,2.183382511
10/19/2018,276.25,16.787,2.172822475
10/22/2018,275.01,16.4367,2.159985065
10/23/2018,273.61,17.4071,2.159857273
10/24/2018,265.32,20.9739,2.198904276
10/25/2018,270.08,22.1906,2.188598633
10/26/2018,265.33,20.4862,2.155156136
10/29/2018,263.86,20.9734,2.1626544
10/30/2018,267.77,20.4066,2.159985065
10/31/2018,270.63,18.6668,2.188598633
11/1/2018,273.51,16.8738,2.193553448
11/2/2018,271.89,17.029,2.175364017
11/5/2018,273.39,17.2537,2.170150995
11/6/2018,275.12,16.6229,2.192894459
11/7/2018,281.01,13.725,2.214032173
11/8/2018,280.5,13.9378,2.193553448
11/9/2018,277.76,14.3239,2.195568562
11/12/2018,272.57,17.5217,2.195568562
11/13/2018,272.06,17.1792,2.203060389
11/14/2018,270.2,19.3042,2.221391439
11/15/2018,273.02,17.481,2.172951937
11/16/2018,273.73,16.4299,2.177646637
11/19/2018,269.1,17.8445,2.185139656
11/20/2018,264.12,20.1369,2.167223692
11/21/2018,265.02,18.2733,2.223799229
11/23/2018,263.25,18.5812,2.213226557
11/26/2018,267.5,16.3923,2.185139656
11/27/2018,268.4,16.8312,2.174845457
11/28/2018,274.58,16.1052,2.290192842
11/29/2018,273.98,16.9974,2.297677994
11/30/2018,275.65,16.5605,2.304870844
12/3/2018,279.3,13.7973,2.274224043
12/4/2018,270.25,17.9315,2.309516668
12/6/2018,269.84,17.8216,2.282420635
12/7/2018,263.57,20.3138,2.293023825
12/10/2018,264.07,19.1879,2.30051136
12/11/2018,264.13,19.0622,2.262216806
12/12/2018,265.46,18.7147,2.269705057
12/13/2018,265.37,17.7794,2.264479637
12/14/2018,260.47,18.5804,2.333728552
12/17/2018,255.36,21.3427,2.351387024
12/18/2018,255.08,22.3428,2.330887079
12/19/2018,251.26,21.9332,2.356169701
12/20/2018,247.17,24.0883,2.353475332
12/21/2018,240.7,25.7247,2.397335052
12/24/2018,234.34,31.7436,2.402107716
12/26/2018,246.18,26.2822,2.396862745
12/27/2018,248.07,26.1268,2.325503826
12/28/2018,247.75,24.4153,2.331184864
12/31/2018,249.92,22.8308,2.42500186
1/2/2019,250.18,20.5699,2.381603241
1/3/2019,244.21,23.112,2.330589533
1/4/2019,252.39,19.0137,2.371891975
1/7/2019,254.38,19.2782,2.399722099
1/8/2019,256.77,17.9873,2.394476891
1/9/2019,257.97,16.8753,2.389232874
1/10/2019,258.88,16.7956,2.383990526
1/11/2019,258.98,15.1471,2.3922472
1/14/2019,257.4,16.4931,2.407354116
1/15/2019,260.35,15.4851,2.397020102
1/16/2019,260.98,14.6717,2.386689901
1/17/2019,262.96,14.0529,2.368733168
1/18/2019,266.46,14.1902,2.384457588
1/22/2019,262.86,17.0851,2.371583939
1/23/2019,263.41,16.5092,2.351084232
1/24/2019,263.55,15.1167,2.312789917
1/25/2019,265.78,14.4264,2.333728552
1/28/2019,263.76,16.0392,2.379369497
1/29/2019,263.41,16.5067,2.376671314
1/30/2019,267.58,14.9234,2.384146214
1/31/2019,269.93,14.2033,2.389076471
2/1/2019,270.06,13.5978,2.397335052
2/4/2019,271.96,12.2793,2.394634008
2/5/2019,273.1,13.231,2.376671314
2/6/2019,272.74,12.459,2.3917768
2/7/2019,270.14,13.7978,2.378904343
2/8/2019,270.47,13.3052,2.407512903
2/11/2019,270.62,13.195,2.422619104
2/12/2019,274.1,12.615,2.409739733
2/13/2019,274.99,12.4221,2.407036543
2/14/2019,274.38,13.3264,2.409421444
2/15/2019,277.37,11.92,2.409898758
2/19/2019,277.85,11.6816,2.389389277
2/20/2019,278.41,11.3373,2.394319773
2/21/2019,277.42,11.9111,2.371275663
2/22/2019,279.14,11.311,2.402423859
2/25/2019,279.52,11.5022,2.422619104
2/26/2019,279.32,11.9049,2.417370796
2/27/2019,279.2,11.3234,2.414667606
2/28/2019,278.68,11.599,2.40433526
3/1/2019,280.42,10.2015,2.417690992
3/4/2019,279.4,11.5048,2.425163031
3/5/2019,279.02,11.52,2.417370796
3/6/2019,277.33,12.5137,2.41212368
3/7/2019,275.01,13.375,2.406877756
3/8/2019,274.46,13.0925,2.420234919
3/11/2019,278.44,11.5891,2.43025136
3/12/2019,279.49,11.0525,2.417370796
3/13/2019,281.34,10.5128,2.414667606
3/14/2019,281.16,10.7466,2.432309866
3/15/2019,281.31,10.4115,2.432958364
3/18/2019,282.33,11.4388,2.43025136
3/19/2019,282.4,11.5448,2.437721729
3/20/2019,281.55,11.7675,2.442645311
3/21/2019,284.73,11.6092,2.439939022
3/22/2019,279.25,14.1421,2.445680857
3/25/2019,279.04,14.3192,2.440428495
3/26/2019,281.12,13.4348,2.442808628
3/27/2019,279.65,13.7868,2.429927826
3/28/2019,280.71,12.8792,2.381447792
3/29/2019,282.48,11.855,2.424314737
4/1/2019,285.83,11.1964,2.419051886
4/2/2019,285.97,10.4068,2.421443224
4/3/2019,286.42,11.6553,2.411081314
4/4/2019,287.18,11.199,2.416022778
4/5/2019,288.57,10.3603,2.40900588
4/8/2019,288.79,10.6174,2.416501284
4/9/2019,287.31,11.6043,2.416341782
4/10/2019,288.29,10.8766,2.398329735
4/11/2019,288.21,10.7269,2.398172617
4/12/2019,290.16,9.8319,2.398801327
4/15/2019,289.97,9.9859,2.419051886
4/16/2019,290.16,10.18,2.423993587
4/17/2019,289.45,10.4327,2.418732166
4/18/2019,290.02,9.905,2.405347824
4/22/2019,290.27,10.0317,2.424154043
4/23/2019,292.88,9.9673,2.423993587
4/24/2019,292.23,10.644,2.405980349
4/25/2019,292.05,10.6661,2.418572187
4/26/2019,293.41,9.9729,2.398801327
4/29/2019,293.87,9.7778,2.442012072
4/30/2019,294.02,9.9084,2.418891907
5/1/2019,291.81,11.4931,2.405980349
5/2/2019,291.18,11.8201,2.403271675
5/3/2019,294.03,10.2487,2.403903008
5/6/2019,292.82,12.4091,2.429256439
5/7/2019,287.93,17.8819,2.418891907
5/8/2019,287.53,16.6288,2.418732166
5/9/2019,286.66,17.0159,2.418572187
5/10/2019,288.1,13.9516,2.414108753
5/13/2019,280.86,17.8428,2.411398888
5/14/2019,283.4,16.3649,2.403587341
5/15/2019,285.06,14.5296,2.388128281
5/16/2019,287.7,13.2012,2.349723577
5/17/2019,285.84,14.1935,2.380942106
5/20/2019,283.95,15.225,2.375685453
5/21/2019,286.51,13.1693,2.360227585
5/22/2019,285.63,13.0256,2.352425098
5/23/2019,282.14,15.0519,2.334425211
5/24/2019,282.78,14.4136,2.360379696
5/28/2019,280.15,15.7091,2.34747529
5/29/2019,278.27,16.6886,2.342224121
5/30/2019,279.03,15.7774,2.354823351
5/31/2019,275.27,17.5351,2.317163706
6/3/2019,274.57,17.7524,2.342524052
6/4/2019,280.53,15.648,2.332172155
6/5/2019,282.96,14.4586,2.286123276
6/6/2019,284.8,13.8875,2.278331995
6/7/2019,287.65,13.8712,2.250840425
6/10/2019,288.97,13.7782,2.278757572
6/11/2019,288.9,13.902,2.248013973
6/12/2019,288.39,13.9299,2.186683178
6/13/2019,289.58,13.8357,2.163609505
6/14/2019,289.26,13.1835,2.22278285
6/17/2019,289.37,13.313,2.207346678
6/18/2019,292.4,12.9953,2.168965101
6/19/2019,293.06,11.9707,2.125496626
6/20/2019,295.86,12.245,2.087138176
6/21/2019,294,13.2121,2.108014822
6/24/2019,293.64,13.3461,2.11044383
6/25/2019,290.76,14.49,2.097574472
6/26/2019,290.47,14.3465,2.097454309
6/27/2019,291.5,13.7701,2.071844339
6/28/2019,293,14.7783,2.125867128
7/1/2019,295.66,12.0129,2.169093609
7/2/2019,296.43,11.0904,2.20721364
7/3/2019,298.8,10.7402,2.229891777
7/5/2019,298.46,10.6761,2.250840425
7/8/2019,296.82,11.7881,2.225198746
7/9/2019,297.19,12.001,2.20721364
7/10/2019,298.61,10.9911,2.166287422
7/11/2019,299.31,10.6676,2.150863886
7/12/2019,300.65,9.992,2.133517504
7/15/2019,300.75,10.3913,2.15634346
7/16/2019,299.71,10.6086,2.153666019
7/17/2019,297.74,11.4487,2.122946739
7/18/2019,298.83,11.2933,2.074393749
7/19/2019,297.17,11.9101,2.085063696
7/22/2019,297.9,11.6181,2.115543604
7/23/2019,300.03,10.6325,2.095024347
7/24/2019,301.44,10.0612,2.071961641
7/25/2019,300,10.6122,2.089686632
7/26/2019,302.01,10.296,2.102915287
7/29/2019,301.46,10.5744,2.115543604
7/30/2019,300.72,11.7157,2.059332132
7/31/2019,297.43,13.6062,1.987845182
8/1/2019,294.84,15.3471,2.056551933
8/2/2019,292.62,15.4866,2.067213535
8/5/2019,283.82,21.3341,2.06709671
8/6/2019,287.8,17.9667,2.04148674
8/7/2019,287.97,17.3492,2.010785103
8/8/2019,293.62,14.463,2.02341795
8/9/2019,291.62,15.4967,2.03916502
8/12/2019,288.07,19.3263,2.069647074
8/13/2019,292.55,15.4269,2.04658556
8/14/2019,283.9,20.3628,1.972551823
8/15/2019,284.65,19.6222,1.995382667
8/16/2019,288.85,16.4821,2.034065008
8/19/2019,292.33,14.852,2.059448004
8/20/2019,290.09,15.9698,2.05168438
8/21/2019,292.45,14.3376,2.041372776
8/22/2019,292.36,14.4651,2.043807268
8/23/2019,284.85,19.0023,2.011116743
8/26/2019,288,17.1735,2.090044737
8/27/2019,286.87,18.274,2.072078943
8/28/2019,288.89,17.1726,2.056667566
8/29/2019,292.58,15.0583,2.059100389
8/30/2019,292.45,15.7322,2.084944963
9/3/2019,290.74,17.0074,2.059332132
9/4/2019,294.04,14.7114,2.041372776
9/5/2019,297.82,12.55,2.031063795
9/6/2019,298.05,11.6854,2.023865461
9/9/2019,298.2,12.0662,2.033951998
9/10/2019,298.13,12.1919,2.031289101
9/11/2019,300.25,11.5719,2.010785103
9/12/2019,301.29,10.9971,2.008125544
9/13/2019,301.09,10.8877,1.975421071
9/16/2019,300.16,11.6839,2.054348469
9/17/2019,300.92,11.7428,2.05168438
9/18/2019,301.1,11.3826,1.926674962
9/19/2019,301.08,11.5257,1.929122448
9/20/2019,298.28,13.2793,1.929529309
9/23/2019,298.21,12.5971,1.9192307
9/24/2019,295.87,15.3779,1.891092896
9/25/2019,297.62,13.974,1.809448004
9/26/2019,297,13.9831,1.791523218
9/27/2019,295.4,15.0106,1.860697865
9/30/2019,296.77,15.0963,1.858053923
10/1/2019,293.24,17.0277,1.771311283
10/2/2019,288.06,20.0148,1.720266938
10/3/2019,290.42,17.7706,1.699804664
10/4/2019,294.35,15.1756,1.638958573
10/7/2019,293.08,16.5394,1.748460412
10/8/2019,288.53,19.0489,1.654099226
10/9/2019,291.27,17.2129,1.676953673
10/10/2019,293.24,15.9325,1.692162395
10/11/2019,296.28,13.9287,1.74336338
10/14/2019,295.95,13.4128,1.74336338
10/15/2019,298.88,12.2629,1.727991819
10/16/2019,298.4,12.2477,1.702431083
10/17/2019,299.28,12.2283,1.704900026
10/18/2019,297.97,13.0751,1.689926267
10/21/2019,299.99,12.3204,1.745912313
10/22/2019,299.01,12.6267,1.748376846
10/23/2019,299.88,12.2693,1.733006239
10/24/2019,300.37,11.8029,1.735471487
10/25/2019,301.6,10.6568,1.705217719
10/28/2019,303.3,11.1319,1.692397118
10/29/2019,303.21,11.3007,1.638811827
10/30/2019,304.14,10.2393,1.587789297
10/31/2019,303.33,10.9259,1.539324999
11/1/2019,306.14,10.1779,1.531940699
11/4/2019,307.37,10.4526,1.552257419
11/5/2019,307.03,10.9,1.542002439
11/6/2019,307.1,10.5671,1.513918281
11/7/2019,308.18,10.5876,1.518949628
11/8/2019,308.94,9.9198,1.549710155
11/11/2019,308.35,10.8157,1.549710155
11/12/2019,309,10.8808,1.549644589
11/13/2019,309.1,10.9284,1.547032118
11/14/2019,309.55,10.9947,1.5597018
11/15/2019,311.79,9.7696,1.554871678
11/18/2019,312.02,10.394,1.567544222
11/19/2019,311.93,10.3005,1.559834719
11/20/2019,310.77,10.5052,1.557220459
11/21/2019,310.27,10.6055,1.56479609
11/22/2019,310.96,10.278,1.559967756
11/25/2019,313.37,9.3776,1.595570326
11/26/2019,314.08,8.748,1.613334537
11/27/2019,315.48,9.0933,1.631023407
11/29/2019,314.31,10.0365,1.593092322
12/2/2019,311.64,12.2049,1.621049285
12/3/2019,309.55,13.6117,1.603143573
12/4/2019,311.46,12.2624,1.595431328
12/5/2019,312.02,12.1647,1.572437167
12/6/2019,314.87,10.4872,1.483533978
12/9/2019,313.88,12.0884,1.506401181
12/10/2019,313.53,12.6342,1.521622658
12/11/2019,314.42,11.8528,1.516464949
12/12/2019,317.13,10.8004,1.541872501
12/13/2019,317.32,9.1438,1.539583921
12/16/2019,319.5,8.9633,1.536972046
12/17/2019,319.57,9.2147,1.542002439
12/18/2019,319.59,9.4035,1.549578905
12/19/2019,320.9,9.1389,1.508761644
12/20/2019,320.73,9.7402,1.537036538
12/23/2019,321.22,9.6363,1.552257419
12/24/2019,321.23,9.8755,1.531748414
12/26/2019,322.94,9.926,1.541872501
12/27/2019,322.86,10.1715,1.496272087
12/30/2019,321.08,12.1305,1.465642095
12/31/2019,321.86,11.7806,1.429867268
1/2/2020,324.87,10.0593,1.460372448
1/3/2020,322.41,11.6737,1.488628387
1/6/2020,323.64,11.5159,1.508948326
1/7/2020,322.73,11.8452,1.488507271
1/8/2020,324.45,11.2789,1.496088624
1/9/2020,326.65,10.1901,1.493480086
1/10/2020,325.71,10.2189,1.496272087
1/13/2020,327.95,10.3677,1.521685958
1/14/2020,327.45,11.1822,1.519075751
1/15/2020,328.19,10.1333,1.51901269
1/16/2020,330.92,9.7104,1.498573899
1/17/2020,331.95,9.3192,1.524234056
1/21/2020,331.3,10.8971,1.508886099
1/22/2020,331.34,10.9404,1.51137054
1/23/2020,331.72,11.0212,1.506215215
1/24/2020,328.77,12.5444,1.511557817
1/27/2020,323.5,16.0974,1.511495471
1/28/2020,326.89,14.8776,1.511433005
1/29/2020,326.62,14.4671,1.501182914
1/30/2020,327.68,13.6371,1.508761644
1/31/2020,321.73,16.9548,1.524297595
2/3/2020,324.12,15.9897,1.54716289
2/4/2020,329.06,13.9986,1.53945446
2/5/2020,332.86,12.998,1.536842942
2/6/2020,333.98,12.5028,1.546966672
2/7/2020,332.2,13.2643,1.54467988
2/10/2020,334.68,12.6107,1.552257419
2/11/2020,335.26,12.526,1.559834719
2/12/2020,337.42,11.3987,1.554673553
2/13/2020,337.06,11.5471,1.567342758
2/14/2020,337.6,11.1589,1.582831383
2/18/2020,336.73,12.0493,1.595500827
2/19/2020,338.34,11.3237,1.587789297
2/20/2020,336.95,11.9623,1.585172772
2/21/2020,333.48,14.1373,1.575255036
2/24/2020,322.42,21.2167,1.590474486
2/25/2020,312.65,24.4641,1.582762837
2/26/2020,311.5,23.9513,1.569957852
2/27/2020,297.51,37.0979,1.508761644
2/28/2020,296.26,36.5984,1.430034876
3/2/2020,309.09,27.9291,1.440168262
3/3/2020,300.24,31.8695,1.07852447
3/4/2020,312.86,24.7431,0.984312773
3/5/2020,302.46,33.2166,0.869766414
3/6/2020,297.46,35.6323,0.755326807
3/9/2020,274.23,48.7075,0.574669182
3/10/2020,288.42,41.4495,0.564484954
3/11/2020,274.36,48.4912,0.404241085
3/12/2020,248.11,69.6081,0.210988715
3/13/2020,269.32,50.5644,0.266931444
3/16/2020,239.85,80.2195,0.200822502
3/17/2020,252.8,65.5303,0.043209713
3/18/2020,240,76.7689,-0.012708218
3/19/2020,240.51,65.5339,-0.055914532
3/20/2020,228.8,57.8401,-0.015249817
3/23/2020,222.95,53.7394,-0.038123891
3/24/2020,243.15,54.7033,-0.045748457
3/25/2020,246.79,57.52,-0.172812134
3/26/2020,261.2,53.433,-0.124531075
3/27/2020,253.42,56.9333,-0.096312106
3/30/2020,261.65,48.6954,-0.007604123
3/31/2020,257.75,44.7295,0.00760421
4/1/2020,246.15,53.6518,-0.010138817
4/2/2020,251.83,46.069,0.005069461
4/3/2020,248.19,42.0818,0.020278104
4/6/2020,264.86,37.9519,0.06083617
4/7/2020,265.13,42.0484,0.048161436
4/8/2020,274.03,38.8045,0.053231183
4/9/2020,278.2,37.1085,0.141956568
4/13/2020,275.66,36.8502,0.144495159
4/14/2020,283.79,33.7074,0.114072137
4/15/2020,277.76,36.0967,0.063370913
4/16/2020,279.1,35.8249,0.048161309
4/17/2020,286.64,33.0691,0.076046251
4/20/2020,281.59,37.6833,0.070976079
4/21/2020,273.04,41.097,0.058301125
4/22/2020,279.1,37.6816,0.058301032
4/23/2020,279.08,37.1271,0.04309155
4/24/2020,282.97,30.7338,0.060836274
4/27/2020,287.05,28.0377,0.06083617
4/28/2020,285.73,29.4136,0.068440959
4/29/2020,293.21,25.5213,0.058301032
4/30/2020,290.48,28.4197,0.048161309
5/1/2020,282.79,31.4223,0.065906227
5/4/2020,283.57,30.7488,0.08618623
5/5/2020,286.19,29.5427,0.086186029
5/6/2020,284.25,30.2284,0.063370913
5/7/2020,287.68,27.3505,0.05576602
5/8/2020,292.44,23.1371,0.053231414
5/11/2020,292.5,23.3168,0.08872129
5/12/2020,286.67,27.7237,0.081115961
5/13/2020,281.6,31.0382,0.068440832
5/14/2020,284.97,28.7781,0.050696205
5/15/2020,286.28,27.6138,0.065906227
5/18/2020,295,24.3139,0.083651185
5/19/2020,291.97,25.7748,0.081115961
5/20/2020,296.93,23.6215,0.060835969
5/21/2020,294.88,23.7587,0.073510639
5/22/2020,295.44,23.4261,0.083651185
5/26/2020,299.08,22.7922,0.083650991
5/27/2020,303.53,22.3125,0.093791023
5/28/2020,302.97,24.3672,0.114071421
5/29/2020,304.32,21.5067,0.111537673
6/1/2020,305.55,22.8166,0.106467046
6/2/2020,308.08,21.7339,0.103931621
6/3/2020,312.18,20.8758,0.116606914
6/4/2020,311.36,20.9243,0.109001212
6/5/2020,319.34,19.4311,0.111537673
6/8/2020,323.2,20.6811,0.131818876
6/9/2020,320.79,22.6785,0.131818399
6/10/2020,319,23.4194,0.119142063
6/11/2020,300.61,34.0729,0.116606541
6/12/2020,304.21,29.8342,0.124213651
6/15/2020,307.05,27.9328,0.134354115
6/16/2020,312.96,28.076,0.126747996
6/17/2020,311.66,27.7689,0.12167722
6/18/2020,311.78,26.5417,0.109001212
6/19/2020,308.64,27.3802,0.114072852
6/22/2020,310.62,26.2508,0.121678025
6/23/2020,312.05,25.9907,0.103931621
6/24/2020,304.09,28.8259,0.098861158
6/25/2020,307.35,26.6616,0.101395957
6/26/2020,300.05,28.714,0.106467359
6/29/2020,304.46,26.4115,0.121678025
6/30/2020,308.36,24.7043,0.091256194
7/1/2020,310.52,23.2171,0.106466427
7/2/2020,312.23,21.9596,0.114070356
7/6/2020,317.05,22.3512,0.114072494
7/7/2020,313.78,24.5862,0.111536995
